customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C-256a653f,Female,0,Yes,No,44,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,53.56,2341.39,No
C-f8628755,Female,0,No,No,65,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two year,Yes,Mailed check,46.82,3010.05,No
C-53bdc8a4,Male,1,No,No,68,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,39.2,2688.78,No
C-38ee4e3d,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.19,3473.29,Yes
C-82e3f111,Male,1,Yes,No,14,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,62.08,882.87,Yes
C-0fed33e6,Female,0,Yes,Yes,57,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.11,1602.06,Yes
C-3ba692be,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.74,3154.13,No
C-56939747,Female,0,No,No,15,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,61.09,932.79,Yes
C-87f1f0ab,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),63.69,305.01,No
C-d11d32bc,Female,0,No,Yes,14,Yes,No phone service,DSL,No internet service,No,No,No,Yes,Yes,Two year,Yes,Electronic check,45.1,644.55,No
C-91f94001,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,33.6,800.46,No
C-47752570,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,57.91,900.43,Yes
C-8c5c4e5b,Male,1,Yes,No,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.14,1066.66,No
C-c67ed1cd,Female,0,Yes,No,62,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),62.45,3870.1,Yes
C-843dfbdf,Female,0,Yes,Yes,32,Yes,No phone service,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,46.48,1498.11,No
C-1adf0dc9,Female,0,Yes,Yes,31,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,65.76,2024.44,No
C-05d0f3aa,Female,0,Yes,No,72,No,No phone service,Fiber optic,Yes,No internet service,No,No,No,No,One year,Yes,Electronic check,56.25,4066.63,Yes
C-dffadbad,Female,0,Yes,Yes,31,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,44.2,1363.74,No
C-312c0f52,Male,0,No,No,37,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),69.96,2592.27,Yes
C-ca89b9c4,Female,0,No,No,62,Yes,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,38.54,2366.92,No
C-5a02d303,Female,1,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,48.34,2633.21,No
C-6cdb071e,Male,1,Yes,No,54,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,56.19,3041.96,No
C-12badd2d,Female,0,No,No,45,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,44.99,2028.13,Yes
C-b007f737,Female,0,No,No,25,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,40.08,990.14,No
C-b206bdbf,Female,1,No,No,66,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,70.29,4630.91,Yes
C-8e34dd25,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,62.84,2483.59,No
C-9872334c,Male,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.95,430.86,No
C-eea319d1,Female,0,No,Yes,1,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.71,39.74,Yes
C-0d7b3114,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),59.57,768.13,No
C-85f22445,Female,0,Yes,Yes,17,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,44.91,769.48,No
C-5146b536,Female,0,Yes,No,59,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),68.03,4003.58,Yes
C-d53050e2,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.12,2344.16,Yes
C-f26569f9,Male,1,Yes,Yes,26,No,No phone service,Fiber optic,No,No,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),57.47,1478.27,No
C-19271928,Male,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.53,971.85,Yes
C-1019432a,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,57.56,2508.04,No
C-2df5369b,Male,0,Yes,Yes,52,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),46.13,2390.29,No
C-2558b206,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.67,1696.22,Yes
C-29a8057d,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,62.13,1762.95,No
C-f172db54,Female,0,No,No,45,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Credit card (automatic),60.54,2716.06,No
C-5187998f,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,47.92,3246.89,Yes
C-6a307e7c,Female,0,Yes,No,3,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,62.04,158.43,No
C-1caafc42,Female,0,Yes,Yes,26,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.25,1720.44,No
C-fa722c06,Female,1,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.03,1190.28,Yes
C-5d19e46d,Female,0,No,No,63,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,62.59,3980.83,No
C-96c8bf7e,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,66.67,138.5,Yes
C-f4e64784,Male,0,No,No,38,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.22,2048.53,No
C-16849cf3,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),57.59,2139.9,Yes
C-7e93b633,Male,0,Yes,No,30,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),44.34,1320.77,Yes
C-7929ee05,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),54.64,1428.03,No
C-3d791d83,Male,0,No,No,43,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),63.32,2735.04,Yes
C-aa671e8f,Male,0,No,Yes,56,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,Month-to-month,No,Mailed check,41.02,2330.91,No
C-9673bdd2,Female,0,Yes,No,46,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,40.2,1820.9,No
C-98e27b8c,Female,0,No,No,32,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,37.34,1208.57,No
C-d8516ac0,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,No,Electronic check,47.16,2489.96,Yes
C-02dacfd0,Female,0,No,Yes,61,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,52.97,3207.7,No
C-fa0d1723,Female,1,No,Yes,63,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,62.13,3896.26,Yes
C-93842d00,Male,0,No,No,40,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.66,2148.44,No
C-99970f09,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Two year,Yes,Credit card (automatic),59.34,4264.48,No
C-53fa0126,Male,0,Yes,No,8,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,57.42,450.54,No
C-a3644fa9,Female,0,Yes,No,27,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),67.1,1804.22,No
C-1260781f,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.03,2205.81,Yes
C-1b7cd0f3,Male,0,Yes,No,25,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),42.62,1087.04,No
C-2e28904d,Male,0,No,Yes,18,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),39.79,720.04,No
C-3a11dafa,Male,1,Yes,No,54,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No,One year,Yes,Mailed check,43.58,2330.74,No
C-76b4e6b4,Female,0,No,No,48,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.52,2099.57,No
C-76777fcf,Male,0,No,No,3,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,64.22,216.36,Yes
C-336e165e,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.11,114.87,No
C-12579c0a,Male,0,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.16,2581.68,No
C-18d72ded,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,59.17,3141.83,No
C-127fc9e1,Female,0,Yes,No,59,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,43.24,2551.48,No
C-bba0cd5f,Female,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,56.81,1610.22,No
C-9f9f073d,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,55.81,481.96,Yes
C-462f88aa,Female,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.03,1689.99,No
C-92b937c7,Male,0,Yes,No,25,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,49.11,1210.34,Yes
C-69f70bc3,Female,1,Yes,No,4,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.35,216.01,Yes
C-a203a543,Female,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,37.97,125.07,Yes
C-e9d51c2e,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),48.67,1817.39,No
C-e7fbb668,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.71,435.85,No
C-09ccf7a0,Male,0,Yes,No,64,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),44.09,2851.54,No
C-8ba597e6,Male,0,No,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),72.67,4226.23,No
C-1a770d20,Male,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Two year,Yes,Mailed check,60.51,381.98,No
C-95250394,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.46,74.65,Yes
C-eb16432c,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,48.78,1108.5,Yes
C-db80afc3,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.38,3343.78,No
C-15ad7d28,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,49.42,12.24,Yes
C-fe58427e,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.24,2891.91,Yes
C-26279f16,Male,0,No,No,15,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,67.72,1007.85,Yes
C-20a3d1a1,Male,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),63.05,251.77,Yes
C-b34ecb9b,Female,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),58.87,138.92,Yes
C-25a7d4ba,Male,1,Yes,Yes,31,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,49.23,1483.28,No
C-75f379e0,Male,0,Yes,No,72,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,49.59,3589.7,No
C-93ea71d3,Male,0,Yes,No,54,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,35.61,1938.63,No
C-e0b3bbcf,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,35.77,693.76,No
C-9c83fef6,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),49.44,860.35,No
C-491ef03a,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,65.03,4224.51,No
C-31782aea,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.77,2751.22,Yes
C-619ec114,Male,0,Yes,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.9,950.74,No
C-883076ac,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),69.06,3540.05,No
C-c287d7f4,Male,1,No,Yes,36,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),28.47,1014.21,No
C-e0dd4d2d,Male,0,Yes,No,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.23,1415.59,Yes
C-46d69436,Female,1,Yes,No,26,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,63.1,1648.95,Yes
C-c11eb5c4,Female,0,Yes,No,29,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,No,Two year,Yes,Mailed check,34.01,956.84,No
C-5b2f68f3,Female,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.19,195.65,Yes
C-e91a8507,Male,0,Yes,No,16,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,68.38,1099.7,Yes
C-a33a5f33,Male,0,No,No,68,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.72,5175.25,No
C-777b0242,Female,0,No,Yes,54,Yes,No,DSL,No,No,No,Yes,No internet service,No,Two year,No,Electronic check,39.88,2151.08,No
C-0c3f787f,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.45,1010.24,No
C-624caee3,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,60.51,4263.83,No
C-6b3e58a2,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,65.85,2339.39,No
C-12e76468,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),57.9,1719.02,No
C-34cfedca,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,59.67,709.41,Yes
C-ada1ebe9,Male,0,Yes,No,26,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.58,1275.43,No
C-07762ee2,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,71.85,2953.85,Yes
C-7227ec53,Male,0,Yes,Yes,14,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,No,Two year,Yes,Electronic check,57.72,831.67,Yes
C-64c1c007,Female,0,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.44,1909.14,No
C-b78aad92,Male,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.99,2806.0,No
C-c6aabbec,Female,0,No,No,13,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),64.67,846.85,No
C-2a5ce07c,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.26,1751.91,Yes
C-ca184b93,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,59.1,2212.55,No
C-6be3d23e,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),54.3,1443.84,No
C-2e4245ca,Male,0,Yes,No,55,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,33.95,1898.71,No
C-6c2e1520,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),69.23,3390.61,No
C-dde048c6,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.07,1021.97,Yes
C-8ba47fde,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,61.44,3387.99,No
C-40ce1345,Female,1,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,63.09,1129.09,Yes
C-49325917,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,59.93,61.07,Yes
C-edac3e1a,Female,0,No,No,68,No,No phone service,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),55.95,3816.66,Yes
C-2f997cb5,Male,0,Yes,Yes,63,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.97,3129.64,Yes
C-d7b74fba,Male,0,No,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.49,4698.37,Yes
C-4eb79758,Male,1,Yes,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,61.79,1.9,Yes
C-fea995d8,Female,0,No,No,7,No,No phone service,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,51.26,347.47,Yes
C-082f26ef,Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,53.43,2472.51,No
C-55e02cac,Male,0,Yes,No,68,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.47,3685.36,No
C-b41c16ff,Male,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,58.93,3432.95,Yes
C-57b57f7d,Male,1,Yes,No,67,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.72,2673.87,Yes
C-a40340f8,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No internet service,One year,Yes,Electronic check,38.58,37.26,Yes
C-217ad344,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.89,961.34,No
C-090a7365,Male,0,Yes,Yes,56,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.98,3536.53,Yes
C-253a35cd,Male,1,No,No,12,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Two year,Yes,Electronic check,52.72,659.78,Yes
C-c6ea3b43,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,One year,No,Mailed check,53.56,3733.58,Yes
C-377dfdba,Female,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,49.42,848.06,Yes
C-9958deb4,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),51.94,344.49,Yes
C-8bb9163f,Female,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,58.15,2029.26,Yes
C-f21623b2,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,One year,No,Mailed check,52.82,2968.22,No
C-0be77b90,Male,0,No,Yes,68,No,No phone service,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.6,3441.48,Yes
C-6d32a328,Female,0,No,No,3,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,49.12,176.3,Yes
C-a6280e50,Female,0,Yes,Yes,18,No,No phone service,DSL,Yes,No,No,No,No internet service,No,One year,Yes,Electronic check,44.89,831.63,No
C-011ac1f5,Female,0,No,Yes,43,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.73,2537.6,Yes
C-f48edd32,Female,0,No,No,49,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),53.98,2656.91,No
C-6e7c70a5,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No internet service,No,No,No,One year,No,Mailed check,45.01,721.5,Yes
C-d578f4b6,Male,0,No,No,10,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,42.16,446.39,Yes
C-c52a99d5,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,One year,Yes,Credit card (automatic),55.77,781.33,No
C-3483af6b,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,55.89,2730.33,Yes
C-98b1eb76,Male,0,Yes,Yes,69,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,48.72,3385.79,No
C-ef242150,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,64.91,4583.32,Yes
C-9e702ef7,Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,One year,No,Mailed check,52.44,92.11,No
C-e14e260f,Female,1,No,No,11,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,56.67,659.55,Yes
C-232dac5b,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Two year,No,Credit card (automatic),65.65,841.69,No
C-971cc0a1,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,One year,No,Electronic check,51.58,647.95,Yes
C-64ed039a,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.5,3444.28,No
C-99c9173e,Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.02,1008.75,Yes
C-784ca92e,Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),66.73,1890.56,No
C-96898672,Female,0,Yes,No,56,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,55.23,3068.38,No
C-e3435793,Female,0,No,Yes,35,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,59.08,2090.22,No
C-4658b23f,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,One year,Yes,Electronic check,63.91,1768.23,No
C-2c21e082,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,60.32,2847.21,No
C-355187ae,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),62.89,2197.11,No
C-9f0025c2,Male,1,No,No,67,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),48.02,3228.66,No
C-c2594fc2,Male,0,No,No,58,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.78,3322.72,Yes
C-48e5e6df,Male,0,Yes,No,21,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,71.95,1513.03,No
C-02eb81f7,Female,0,No,No,51,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),50.38,2524.76,No
