customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C-0113977b,Female,0,Yes,No,17,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,One year,No,Electronic check,56.72,977.68,No
C-b5b993d2,Male,0,No,Yes,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),41.86,738.16,Yes
C-c46f3fb3,Female,0,No,No,24,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,22.63,535.71,Yes
C-3585faca,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,Yes,One year,Yes,Electronic check,56.79,1228.53,Yes
C-72287983,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,479.12,Yes
C-de261ebb,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,60.78,4273.71,No
C-7de4c34e,Female,0,No,Yes,4,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.68,72.0,No
C-5fec601d,Male,0,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,54.26,3714.26,No
C-1ab315ca,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Two year,Yes,Electronic check,40.24,2843.39,No
C-2913934d,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,31.85,451.28,No
C-7b71395d,Male,1,No,Yes,32,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,One year,Yes,Bank transfer (automatic),39.04,1253.01,No
C-f3313b3a,Male,0,No,Yes,52,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,One year,No,Mailed check,37.34,1903.38,Yes
C-8a86d3d4,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,47.82,1980.59,Yes
C-4399b5f2,Male,0,Yes,No,32,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.56,781.17,Yes
C-8894b777,Female,0,Yes,No,3,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),24.59,85.15,No
C-3dc07193,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.0,234.92,No
C-b0c05e00,Male,0,No,No,47,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.29,2446.03,No
C-b58d21dd,Male,0,No,No,69,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,29.76,2089.57,No
C-aa943eae,Male,0,Yes,Yes,65,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),36.99,2369.49,No
C-d5c9f043,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,43.98,792.99,Yes
C-3938aa24,Female,1,No,No,47,No,No phone service,DSL,No,Yes,No,No,No internet service,Yes,Two year,Yes,Mailed check,30.68,1417.34,No
C-88b83a3b,Male,0,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),39.27,2373.4,No
C-f712cb3e,Male,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),52.76,2303.33,Yes
C-c2ff6611,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,63.49,215.73,Yes
C-02ed3044,Male,0,No,No,12,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),35.12,429.04,No
C-c741a2a9,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,42.1,582.79,Yes
C-e390e191,Male,0,No,No,6,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,50.79,266.38,Yes
C-d6024431,Male,0,No,Yes,28,Yes,No phone service,DSL,No,No internet service,No,Yes,Yes,No,One year,Yes,Mailed check,33.92,946.03,No
C-ce77c456,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,One year,Yes,Mailed check,53.22,348.15,Yes
C-f579e927,Male,0,No,Yes,55,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),27.26,1534.09,Yes
C-54cdf549,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,47.24,191.16,No
C-0ad4af7b,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),47.93,226.4,Yes
C-7090a663,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.34,914.58,No
C-079f801f,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,53.48,3842.35,No
C-d3984cd4,Female,0,No,Yes,8,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),34.09,280.7,Yes
C-19d2fed8,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,One year,Yes,Mailed check,46.41,138.08,No
C-c203912d,Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,48.69,187.05,Yes
C-a714c647,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,55.26,682.48,Yes
C-6089cdeb,Male,1,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.07,1383.88,No
C-014507a3,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,62.62,359.21,No
C-8b992c42,Female,1,Yes,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.05,247.19,Yes
C-73e8904a,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,66.19,4545.73,No
C-e4cf68b5,Female,0,Yes,No,52,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,37.77,1964.2,No
C-162e0bc0,Male,0,No,Yes,23,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),43.98,1015.46,No
C-372729e9,Male,0,Yes,Yes,21,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.07,474.24,No
C-4174cf83,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),51.03,360.95,Yes
C-e49a5d00,Male,1,No,No,55,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,28.0,1529.96,Yes
C-dc31f81f,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,One year,No,Mailed check,46.2,2755.72,No
C-79c15a83,Female,1,Yes,No,67,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.68,1675.77,No
C-d9cba043,Male,0,No,Yes,45,Yes,No,DSL,No,No internet service,No,No internet service,No,No,One year,No,Credit card (automatic),23.56,1051.45,No
C-d68530c2,Male,0,Yes,No,56,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1042.61,No
C-6deb32e8,Male,1,No,No,25,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45.0,1095.8,Yes
C-2a63d473,Female,0,Yes,Yes,0,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,34.15,0.0,No
C-db923024,Male,0,No,No,17,Yes,Yes,DSL,No,No,Yes,No internet service,No,Yes,Two year,No,Credit card (automatic),34.55,563.79,No
C-712e9855,Male,0,Yes,Yes,4,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),46.24,175.05,No
C-bc980de1,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,51.41,2522.22,No
C-1bc3a193,Male,1,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.07,1155.18,Yes
C-edbf9c53,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.48,1164.16,No
C-c184b520,Male,0,No,No,52,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,42.32,2196.09,Yes
C-296c43d9,Male,0,Yes,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.05,558.32,No
C-c77d6a3c,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,385.71,Yes
C-4e6dbea9,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),32.52,394.41,No
C-2c56eed0,Female,0,Yes,No,29,No,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),53.16,1569.75,Yes
C-5c2d9f60,Female,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,55.83,2446.52,Yes
C-8f06b650,Male,0,Yes,No,22,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),49.58,1102.87,No
C-79e4fe9f,Male,0,No,No,25,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No,One year,Yes,Electronic check,53.34,1302.34,No
C-77546bf3,Female,0,Yes,No,55,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),39.69,2184.05,No
C-4d882af6,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.2,1180.92,Yes
C-3efc32fb,Female,1,No,No,27,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),42.68,1192.38,No
C-197af6fa,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Two year,No,Electronic check,52.2,2493.31,No
C-0edcc272,Male,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),42.48,2770.58,No
C-eb7aa0b6,Male,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),48.37,1120.49,No
C-2cd4ab2a,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.26,206.79,Yes
C-4227e9ea,Male,0,No,No,27,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),49.26,1334.87,Yes
C-76d13a26,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.47,97.58,Yes
C-0571f1f8,Male,0,No,No,18,No,No phone service,Fiber optic,No internet service,No,No,Yes,No,No internet service,Two year,Yes,Electronic check,43.56,787.29,No
C-041949c8,Male,0,No,Yes,58,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,40.52,2344.24,No
C-2e66b99c,Female,1,No,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,62.88,666.72,No
C-37aea597,Male,0,No,Yes,2,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),48.94,51.65,No
C-2239a230,Female,0,No,No,45,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Mailed check,42.11,1875.05,No
C-d70cb8af,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,59.14,578.98,Yes
C-7e54659f,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.73,1056.33,Yes
C-b2484792,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),42.79,87.25,Yes
C-a8b63985,Male,0,No,No,10,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,Two year,Yes,Credit card (automatic),33.11,350.95,No
C-a38cc8b9,Female,0,No,No,38,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),49.24,1906.81,No
C-7c4fa647,Male,1,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.59,677.7,Yes
C-15a0af4e,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,One year,No,Mailed check,45.17,2064.69,No
C-1ea81164,Male,0,No,Yes,6,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,Two year,Yes,Electronic check,49.25,266.17,Yes
C-41aea26d,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),31.85,11.68,No
C-d1f90b77,Male,0,No,No,14,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,32.45,459.51,No
C-a39c5f85,Male,0,No,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.22,1095.1,No
C-216123ec,Female,0,No,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),50.41,586.15,No
C-7c84ecd9,Male,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),52.14,2241.9,Yes
C-f03557e7,Female,0,No,Yes,36,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,41.94,1492.46,No
C-ccb63406,Female,0,Yes,No,48,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,29.73,1445.95,No
C-5b53dee8,Female,0,Yes,Yes,32,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),49.91,1606.57,Yes
C-94681678,Male,0,Yes,No,11,Yes,No,DSL,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.77,496.14,Yes
C-4f6fcfee,Male,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),35.2,770.8,No
C-d50e5f6d,Male,1,Yes,Yes,56,Yes,No,DSL,No,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),28.88,1612.44,Yes
C-a864dd32,Female,0,No,Yes,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,583.65,No
C-c6d9af0b,Male,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),49.55,600.76,Yes
C-eea1267f,Male,1,No,Yes,51,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,52.5,2670.72,No
C-605029f1,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),46.59,112.34,Yes
C-28ae40d7,Male,0,Yes,No,67,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),45.37,3049.99,No
C-ea36d941,Male,1,No,Yes,38,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),47.03,1787.64,No
C-22669af0,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,42.48,1807.91,No
C-45e90334,Male,0,No,No,66,Yes,No,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,29.88,1984.15,No
C-aa5af18b,Female,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.39,1362.0,No
C-cd9926a3,Female,0,No,Yes,17,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),56.31,973.91,No
C-e707c59a,Male,0,No,Yes,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),64.49,4589.71,Yes
C-204e11ce,Female,0,No,No,44,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,Two year,No,Credit card (automatic),46.88,2067.63,No
C-9d406448,Female,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,1284.93,No
C-8725eaa2,Male,0,No,Yes,67,No,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Electronic check,26.64,1811.64,No
C-e0b51675,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.27,1553.17,Yes
C-bee91062,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.46,272.91,No
C-fb5ef0d9,Male,1,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,38.18,1732.22,Yes
C-d241b518,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,206.02,No
C-716ceccf,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,44.31,72.91,Yes
C-9067be9d,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.77,94.33,No
C-462201c2,Female,0,Yes,No,35,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,52.93,1842.39,Yes
C-f67c0bc5,Female,1,No,Yes,30,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,60.03,1779.21,Yes
C-f850517f,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No internet service,One year,No,Credit card (automatic),41.64,1681.27,No
C-9d1cf906,Female,0,Yes,Yes,20,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.93,1040.41,Yes
C-c616e1d7,Female,1,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,43.04,187.14,No
C-b66eec80,Female,0,No,No,71,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),51.77,3671.06,No
C-c03575f5,Male,0,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),53.57,3438.4,Yes
C-bccf5650,Female,0,Yes,Yes,11,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,41.4,447.08,No
C-1bb74572,Female,0,Yes,No,69,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.9,3088.49,No
C-478e3634,Female,1,No,Yes,7,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,33.44,245.55,Yes
C-2fc07804,Male,0,No,Yes,41,Yes,No phone service,DSL,No,No,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,38.97,1587.0,No
C-b64a3c0d,Female,0,No,Yes,68,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Two year,Yes,Electronic check,54.51,3743.42,No
C-786de41f,Male,0,No,Yes,47,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),51.92,2425.66,No
C-ee200a90,Female,0,Yes,No,69,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,One year,No,Mailed check,35.45,2435.42,No
C-e9008177,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,43.53,222.95,Yes
C-5895cb5d,Male,1,Yes,No,29,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.21,1732.48,Yes
C-9c7a4edd,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),47.99,1696.05,Yes
C-fe65c71b,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),51.69,1231.8,No
C-a1762c47,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),23.23,56.71,No
C-971bf7a2,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),46.25,1443.2,No
C-7946ca13,Male,0,Yes,Yes,28,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),40.83,1165.9,No
C-ccd3ef8e,Female,0,Yes,Yes,19,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.92,1114.59,No
C-cdbdc241,Male,0,Yes,Yes,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),34.31,0.0,No
C-bc5c6430,Male,0,No,Yes,72,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,41.66,2972.37,No
C-a0f69f84,Male,0,No,No,12,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,41.82,504.02,Yes
C-bcecb11f,Female,0,No,No,26,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,462.7,Yes
C-b39ca4c2,Male,0,No,Yes,64,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,36.4,2343.62,No
C-a6c1c3f4,Female,1,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.86,1142.77,No
C-5dfff6b7,Female,0,No,Yes,52,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,23.36,1224.89,Yes
C-d98231a7,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),40.85,675.56,Yes
C-c4debd69,Male,0,No,No,52,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.41,1020.37,No
C-0cfe9072,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),39.87,2329.65,Yes
C-05467e1e,Male,0,No,No,32,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,39.98,1267.78,Yes
C-f92a9c4a,Female,1,Yes,No,4,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.53,58.37,Yes
C-492d22e8,Female,1,No,No,38,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,37.17,1405.21,No
C-92c975db,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,40.34,1188.33,No
C-53cf0248,Male,0,No,Yes,60,Yes,No,DSL,No,No,Yes,No internet service,No,No,One year,Yes,Bank transfer (automatic),26.38,1606.77,No
C-56cc792a,Male,0,No,No,22,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.85,703.38,No
C-27db3309,Female,0,No,Yes,19,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),38.79,760.55,No
C-a305d77f,Female,1,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,33.38,1684.07,Yes
C-959a00f7,Male,0,Yes,Yes,37,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No internet service,Two year,Yes,Electronic check,46.77,1730.11,No
C-1759da85,Female,0,Yes,Yes,66,No,No phone service,DSL,No,Yes,No,Yes,No internet service,No,Two year,Yes,Electronic check,38.58,2535.29,No
C-4ecc31c0,Female,0,Yes,No,26,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),46.65,1211.8,No
C-7e38217f,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.25,1778.11,Yes
C-1e77fa61,Female,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.71,798.29,No
C-9f684594,Male,1,No,Yes,64,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,42.66,2751.54,No
C-f4eb11fc,Female,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),38.6,72.52,No
C-215fe24b,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),68.32,3282.97,No
C-ede7feae,Female,0,No,No,36,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.88,845.31,No
C-26794a58,Female,1,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.14,1042.0,Yes
C-dab8cf60,Female,0,No,No,42,No,No phone service,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),43.47,1857.9,Yes
C-46b92a3c,Female,0,Yes,No,68,No,No phone service,DSL,Yes,No,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),35.25,2395.22,No
